target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,conj_ins_loop_thisRepN,conj_ins_loop_thisTrialN,conj_ins_loop_thisN,conj_ins_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,key_resp_9_keys,key_resp_9_rt,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,595.745081499999,596.730069499999,596.730069499999,596.7466147,l,l,1,1.48175739999897,l,1,1.47146900000007,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,598.228756799999,599.213659999999,599.213659999999,599.230417999999,k,k,1,1.33198900000025,k,1,1.31644159999996,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,600.5621703,601.5466643,601.5466643,601.5635621,k,k,1,1.53183149999859,k,1,1.51874060000046,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,604.1034098,605.096938799999,605.096938799999,605.113716600001,j,j,1,1.10620919999928,j,1,1.08188859999973,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,positive,606.212943500001,607.196668099999,607.196668099999,607.2132652,l,l,1,1.5981028999995,l,1,1.58201699999881,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,609.8189853,610.813494599999,610.813494599999,610.830110499999,j,j,1,1.00671370000055,j,1,0.981868400000167,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,positive,611.829282999999,612.813318799999,612.813318799999,612.8300989,l,l,1,1.24787979999928,l,1,1.22890869999901,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,neutral,614.0786109,615.0633629,615.0633629,615.080065800001,k,k,1,1.66452840000056,k,1,1.64228670000011,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,negative,617.752326,618.747687200001,618.747687200001,618.765567099999,j,j,1,1.09139359999972,j,1,1.0621347999986,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,619.847116200001,620.8308605,620.8308605,620.8482976,k,k,1,1.33287039999959,k,1,1.27532079999946,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,622.1833916,623.1634669,623.1634669,623.196541699999,k,k,1,1.21279669999967,k,1,1.20583149999948,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,neutral,624.395406,625.3801506,625.3801506,625.396855200001,k,k,1,1.29821620000075,k,1,1.28522609999891,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,626.695481299999,627.680134099999,627.680134099999,627.6969512,l,l,1,1.1490988000005,l,1,1.13029319999987,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,628.846448499999,629.830243300001,629.830243300001,629.846787299999,l,l,1,1.89804610000283,l,1,1.88367709999875,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,positive,632.752119300001,633.746872099999,633.746872099999,633.763468399999,l,l,1,1.55794779999997,l,1,1.53452130000005,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,negative,636.3198574,637.313645,637.313645,637.3301553,j,j,1,1.24096459999782,j,1,1.20797859999584,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,638.565075600001,639.547032799999,639.547032799999,639.580157400002,l,l,1,1.69704090000232,l,1,1.67934809999861,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,negative,642.272300499999,643.263503100001,643.263503100001,643.280204799999,j,j,1,1.15695720000076,j,1,1.13189329999659,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,positive,644.429705799999,645.4135869,645.4135869,645.4300896,l,l,1,1.48220389999915,l,1,1.46103419999781,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,646.913681600001,647.898121100001,647.898121100001,647.9153522,j,j,1,0.930553999998665,j,1,0.919219999999768,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,648.845801400001,649.8301099,649.8301099,649.8466589,k,k,1,1.14819270000226,k,1,1.13909970000168,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,positive,650.996379499999,651.980118099998,651.980118099998,651.997469100001,l,l,1,1.04912070000137,l,1,1.03029239999887,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,negative,653.046181299998,654.029966100001,654.029966100001,654.046560100001,j,j,1,0.948144000001776,j,1,0.931894899997133,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,negative,654.9960558,655.9803022,655.9803022,655.996950300001,j,j,1,0.948221700000431,j,1,0.925504999999248,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,656.945536500001,657.930217300001,657.930217300001,657.946979300001,j,j,1,0.69864989999769,j,1,0.688842999999906,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,neutral,658.646305200002,659.630120899999,659.630120899999,659.646791100002,k,k,1,1.08171569999831,k,1,1.06859160000022,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,positive,660.730312000002,661.7135311,661.7135311,661.730043699999,l,l,1,1.29836770000111,l,1,1.28174529999887,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,663.029107,664.013493600001,664.013493600001,664.030171,k,k,1,2.11782649999805,k,1,2.10804339999959,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,neutral,667.152320800002,668.146801600002,668.146801600002,668.163440999999,k,k,1,1.75633509999898,k,1,1.73493849999795,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,positive,670.9188581,671.9136137,671.9136137,671.930319599998,l,l,1,1.57340070000282,l,1,1.5443998999981,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,positive,674.502555199999,675.4968307,675.4968307,675.5136086,l,l,1,1.54015179999988,l,1,1.51299400000062,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,negative,678.052698099998,679.0467438,679.0467438,679.063181700001,j,j,1,1.32391809999899,j,1,1.29189789999873,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,680.3799151,681.3636408,681.3636408,681.3801415,k,k,1,1.4980366000018,k,1,1.4854880999992,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,682.879979399999,683.863643899998,683.863643899998,683.880079100001,k,k,1,1.53063789999942,k,1,1.52174079999895,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,686.421026999999,687.413456,687.413456,687.430194099999,k,k,1,1.55663730000015,k,1,1.52399709999736,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,positive,689.969038099998,690.9633724,690.9633724,690.980141599999,l,l,1,2.0572968000015,l,1,2.03038149999702,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,694.0364943,695.0301949,695.0301949,695.046875999999,l,l,1,3.15706830000272,l,1,3.12411090000023,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,neutral,699.185659299999,700.180257400001,700.180257400001,700.196776499999,k,k,1,1.17330299999958,k,1,1.14979439999661,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,701.365799900001,702.3467884,702.3467884,702.3803613,l,l,1,1.79845750000095,l,1,1.78266430000076,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,705.169170499999,706.163585799999,706.163585799999,706.180164300002,k,k,1,1.14008520000061,k,1,1.1175602000003,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,707.3126589,708.296916599998,708.296916599998,708.3134051,l,l,1,2.81434440000157,l,1,2.80151079999996,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,61,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,negative,712.1356455,713.1298577,713.1298577,713.146735200002,j,j,1,1.09001440000065,j,1,1.07181100000162,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,118,61,여성,no,yes,yes,no,2023-11-28_14h17.16.091,experiment_2311,2022.2.5,59.9438086735247
