target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,conj_ins_loop_thisRepN,conj_ins_loop_thisTrialN,conj_ins_loop_thisN,conj_ins_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,key_resp_9_keys,key_resp_9_rt,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,688.07487,689.058190700001,689.058190700001,689.0749352,k,k,1,0.96579919999931,k,1,0.953777799999443,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,690.041016200001,691.0246121,691.0246121,691.041451000001,l,l,1,0.997699999999895,l,1,0.988156699999308,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,positive,692.039946300001,693.024818900001,693.024818900001,693.041484700001,l,l,1,1.06768310000007,l,1,1.05189929999869,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,negative,694.1095011,695.0912654,695.0912654,695.1252938,j,j,1,1.16226720000122,j,1,1.1528606999982,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,negative,696.273559400001,697.258087600001,697.258087600001,697.274508800001,j,l,0,2.88320930000009,l,0,2.87433749999946,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,neutral,701.164511500001,702.158085500001,702.158085500001,702.175168200001,k,k,1,1.03981130000102,k,1,1.02282639999976,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,703.206869900001,704.1913549,704.1913549,704.208203,k,k,1,0.597869499999433,k,1,0.581833799999004,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,negative,704.8065714,705.792628000001,705.792628000001,705.808725500001,j,j,1,1.19948320000003,j,1,1.18749770000068,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,neutral,707.0077033,707.991284,707.991284,708.0079651,k,k,1,1.24751449999894,k,1,1.23698069999955,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,positive,709.2559989,710.241375700001,710.241375700001,710.2584972,l,l,1,1.19884899999852,l,1,1.18037279999953,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,711.457208600001,712.441733900001,712.441733900001,712.4592801,j,j,1,2.11504449999848,j,1,2.09082639999906,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,715.582095300002,716.574663000001,716.574663000001,716.591304399999,k,k,1,1.2069565999991,k,1,1.18237659999977,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,717.7911411,718.774599300001,718.774599300001,718.791245099999,l,l,1,1.11434200000076,l,1,1.0947400999994,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,719.9062331,720.8913448,720.8913448,720.9082516,j,j,1,1.23318649999783,j,1,1.21786379999867,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,positive,722.141046300001,723.124833300002,723.124833300002,723.141891000001,l,l,1,1.19657200000074,l,1,1.17565540000032,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,negative,724.340024899999,725.324879199999,725.324879199999,725.341478700002,j,j,1,1.24901580000005,j,1,1.23226519999844,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,positive,726.590658400002,727.574787399999,727.574787399999,727.591634900002,l,l,1,1.01449019999927,l,1,0.997616300001027,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,neutral,728.606748299999,729.591648899999,729.591648899999,729.609283600001,k,k,1,0.932045099998504,k,1,0.908345400001053,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,730.5394149,731.525164000001,731.525164000001,731.542102500001,k,k,1,1.03166159999819,k,1,1.01585399999931,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,732.5731168,733.558313700001,733.558313700001,733.574716000001,l,l,1,1.06800389999989,l,1,1.05405340000107,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,negative,734.642172099999,735.624749200002,735.624749200002,735.641580500002,j,j,1,1.31315170000016,j,1,1.30007999999907,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,736.9571471,737.941519800001,737.941519800001,737.958060300001,j,l,0,1.13136419999864,l,0,1.11197919999722,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,neutral,740.0982222,741.0916457,741.0916457,741.108247300001,k,k,1,1.03986290000103,k,1,1.0165305999999,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,neutral,742.139669800001,743.124825600002,743.124825600002,743.1424001,k,k,1,0.781428399997822,k,1,0.760991000001013,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,positive,743.923612000001,744.908129699999,744.908129699999,744.924678900001,l,l,1,1.04889630000253,l,1,1.03284180000082,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,neutral,745.974267800002,746.958115800002,746.958115800002,746.974978,k,k,1,1.0981337000012,k,1,1.08671100000174,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,748.073832300002,749.0583804,749.0583804,749.075821700002,j,j,1,1.13207319999856,j,1,1.12241800000083,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,positive,750.2072971,751.191256600001,751.191256600001,751.208128299999,l,l,1,0.931257500000356,l,1,0.909174499998699,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,752.141487300001,753.124976000001,753.124976000001,753.141450000001,j,j,1,3.53327350000109,j,1,3.51311719999831,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,negative,757.681607600001,758.674764100002,758.674764100002,758.6918293,j,j,1,1.22544040000139,j,1,1.19513370000095,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,negative,759.909692899999,760.891617400002,760.891617400002,760.924990000001,j,j,1,2.64583599999969,j,1,2.63335799999732,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,positive,764.565762200002,765.5580708,765.5580708,765.574829400002,l,l,1,1.67321179999999,l,1,1.65414989999954,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,positive,768.231393600001,769.224838799999,769.224838799999,769.2414543,l,l,1,1.15664249999827,l,1,1.13964590000069,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,770.3906592,771.374960800002,771.374960800002,771.391694300002,k,k,1,1.13133329999982,k,1,1.11811770000168,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,positive,772.523689600001,773.5080401,773.5080401,773.5246403,l,l,1,1.04882929999803,l,1,1.03236920000018,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,774.575399200001,775.5580202,775.5580202,775.574975000001,j,j,1,1.21515369999906,j,1,1.20610910000141,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,neutral,776.789980700001,777.774686900002,777.774686900002,777.7917803,k,k,1,1.14818240000022,k,1,1.12533550000262,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,negative,778.941058599999,779.924752200002,779.924752200002,779.941735300001,j,l,0,1.46505570000227,l,0,1.44835749999947,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,782.413640000001,783.3916033,783.3916033,783.424821999999,l,l,1,1.10666409999976,l,1,1.09287629999926,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,positive,784.524462300002,785.5083129,785.5083129,785.524986000002,l,l,1,1.19824479999806,l,1,1.18440819999705,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,negative,786.7237119,787.708385300002,787.708385300002,787.724800599999,j,j,1,1.23152159999881,j,1,1.2087457999969,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,788.956847899999,789.941574900002,789.941574900002,789.958266899999,j,j,1,1.53181020000193,j,1,1.51187799999934,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,106,61,남성,no,yes,yes,no,2023-11-28_14h16.25.909,experiment_2311,2022.2.5,60.0243338646266
