target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,conj_ins_loop_thisRepN,conj_ins_loop_thisTrialN,conj_ins_loop_thisN,conj_ins_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,key_resp_9_keys,key_resp_9_rt,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,61,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,positive,904.6171005,905.592572500002,905.592572500002,905.628595499998,j,j,1,1.63452839999809,j,1,1.61635189999834,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,62,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,negative,908.2540658,909.248354200001,909.248354200001,909.267240699999,l,j,0,1.92683339999712,j,0,1.89650480000091,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,63,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,negative,912.186261800001,913.1804816,913.1804816,913.1978361,l,l,1,2.50220509999781,l,1,2.468697600003,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10,64,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,916.711656800002,917.695648600002,917.695648600002,917.714094399998,k,k,1,1.10466110000198,k,1,1.08831040000041,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11,65,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,neutral,918.822678299999,919.806313500001,919.806313500001,919.824163699999,k,k,1,0.999510400000872,k,1,0.96995330000027,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12,66,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,920.814779700002,921.797148099999,921.797148099999,921.814002499999,l,l,1,1.61957659999825,l,1,1.60358899999665,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13,67,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,924.4423327,925.420981899999,925.420981899999,925.457952600002,l,l,1,1.42304710000099,l,1,1.41040239999893,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,14,68,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,926.864541400002,927.847074400001,927.847074400001,927.865037700001,j,j,1,1.56292480000047,j,1,1.552462499998,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,15,69,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,930.440541100001,931.4212945,931.4212945,931.458799700002,k,k,1,1.12850109999999,k,1,1.11486919999697,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,16,70,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,negative,932.575895599999,933.555332899999,933.555332899999,933.5871893,l,l,1,1.2858152000008,l,1,1.25272000000223,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,17,71,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,934.858349300001,935.8475272,935.8475272,935.863908800002,j,l,0,2.197207600002,l,0,2.16867189999721,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,72,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,939.058618499999,940.046866600002,940.046866600002,940.063747600001,k,k,1,0.958715500000835,k,1,0.936743899999783,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,73,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,941.0189986,941.997486,941.997486,942.031166199999,l,l,1,1.41970570000194,l,1,1.41060459999971,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,74,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,positive,943.4422252,944.418351,944.418351,944.455582800001,j,j,1,1.33206190000055,j,1,1.31751239999903,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,75,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,positive,945.778629600001,946.757536000001,946.757536000001,946.7946448,j,l,0,1.22422549999828,l,0,1.21028939999997,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,76,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,negative,949.004858200002,949.996705000001,949.996705000001,950.0134301,l,l,1,2.58342320000156,l,1,2.55505029999949,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,77,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,953.585838899999,954.580372600001,954.580372600001,954.5968737,l,l,1,1.53684110000177,l,1,1.5157534000009,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,78,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,negative,957.121418499999,958.108340300001,958.108340300001,958.1270731,l,l,1,1.33966000000146,l,1,1.32389379999768,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,7,79,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,959.470456499999,960.440982100001,960.440982100001,960.4771779,j,k,0,2.10909300000276,k,0,2.10288869999749,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8,80,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,positive,963.5708118,964.550852799999,964.550852799999,964.587016000001,j,j,1,1.25829090000116,j,1,1.2418009999983,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9,81,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,965.838989200001,966.827606700001,966.827606700001,966.8456682,k,k,1,1.04774020000332,k,1,1.01215810000031,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10,82,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,neutral,967.882797400001,968.864135799999,968.864135799999,968.9012176,k,k,1,2.04874850000124,k,1,2.03159140000025,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11,83,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,positive,971.942772300001,972.928292100001,972.928292100001,972.946704400001,j,l,0,1.26247309999962,l,0,1.24750609999865,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12,84,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,neutral,975.203420500002,976.180684200001,976.180684200001,976.2152073,k,k,1,3.45301490000202,k,1,3.45151469999655,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13,85,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,negative,980.674345200001,981.647464599999,981.647464599999,981.680117600001,l,l,1,1.53918390000035,l,1,1.53624249999666,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14,86,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,984.220392300002,985.200843499999,985.200843499999,985.2372588,k,k,1,1.6617393000015,k,1,1.65503129999888,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15,87,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,987.886916899999,988.880640800002,988.880640800002,988.896828100002,l,l,1,1.12370159999773,l,1,1.09553730000152,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16,88,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,neutral,990.0155658,990.9978214,990.9978214,991.034953999999,k,k,1,0.990266900000279,k,1,0.97070580000036,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,17,89,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,positive,992.012598900001,992.9892917,992.9892917,993.025650300002,j,l,0,1.04994960000113,l,0,1.02649369999745,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,90,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,995.0541796,996.046968400002,996.046968400002,996.063735300002,l,l,1,1.17316920000303,l,1,1.14578090000032,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,91,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,positive,997.23256,998.219613199999,998.219613199999,998.237624500001,j,l,0,0.940540400002646,l,0,0.924418499997046,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,92,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,1000.1738915,1001.163557,1001.163557,1001.1804261,k,k,1,1.08385900000212,k,1,1.06122839999989,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,93,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,1002.2621921,1003.247361,1003.247361,1003.2638712,l,l,1,1.3218764000012,l,1,1.29789930000152,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,94,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1004.5836725,1005.5696292,1005.5696292,1005.5880028,k,k,1,1.21789510000235,k,1,1.19071389999772,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,95,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,negative,1006.8072832,1007.7822393,1007.7822393,1007.8191311,l,l,1,1.11216450000211,l,1,1.09790459999749,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,96,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1008.917004,1009.8975362,1009.8975362,1009.931167,k,k,1,0.898061600000801,k,1,0.878882299997713,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,7,97,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,1010.8187332,1011.7967491,1011.7967491,1011.8310738,j,j,1,0.65551190000042,j,1,0.642699199999697,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,98,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,positive,1012.4784784,1013.4506066,1013.4506066,1013.4873485,j,l,0,1.04570080000121,l,0,1.02999520000049,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,99,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1015.5210503,1016.5135746,1016.5135746,1016.5305645,l,l,1,1.95950019999873,l,1,1.94178460000148,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,100,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,positive,1019.4885629,1020.4744196,1020.4744196,1020.4927881,j,j,1,3.89125899999999,j,1,3.869773299999,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11,101,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,negative,1025.3887472,1026.3651227,1026.3651227,1026.3981061,l,k,0,1.32690440000079,k,0,1.32251129999895,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,102,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1028.725856,1029.6998469,1029.6998469,1029.7358721,j,j,1,1.70943699999771,j,1,1.69988380000177,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
